trackid,albumid,discnumber,durationms,explicit,href,isplayable,name,previewurl,tracknumber,type,uri
2BNNMPqLO1S08boEP6E9fm,7Fq48IqAUKlD56rZLROwxF,1,334906,False,https://api.spotify.com/v1/tracks/2BNNMPqLO1S08boEP6E9fm,False,Some Kinda Freak,,11,Track,spotify:track:2BNNMPqLO1S08boEP6E9fm
1wHYrUSBFxPFGCXadIfqYE,7Fq48IqAUKlD56rZLROwxF,1,396573,False,https://api.spotify.com/v1/tracks/1wHYrUSBFxPFGCXadIfqYE,False,Overkill - Surge Mix,,12,Track,spotify:track:1wHYrUSBFxPFGCXadIfqYE
1LARh2wulaO3d3HBwOVcJb,7Fq48IqAUKlD56rZLROwxF,1,262500,False,https://api.spotify.com/v1/tracks/1LARh2wulaO3d3HBwOVcJb,False,Yes Sir - Azzido Da Bass Remix,,13,Track,spotify:track:1LARh2wulaO3d3HBwOVcJb
7KkaDx6EicIFSQvpnX787D,7Fq48IqAUKlD56rZLROwxF,1,309333,False,https://api.spotify.com/v1/tracks/7KkaDx6EicIFSQvpnX787D,False,Noc - [Instrumental Version] [TR Hacker Remix Edit],,14,Track,spotify:track:7KkaDx6EicIFSQvpnX787D
0I91lZImVA8gFilnVghSa0,7Fq48IqAUKlD56rZLROwxF,1,283080,False,https://api.spotify.com/v1/tracks/0I91lZImVA8gFilnVghSa0,False,Beating Heart Baby - DTC Jungle Mix,,15,Track,spotify:track:0I91lZImVA8gFilnVghSa0
3Lz4W50pHxzTO1390Id5EZ,7Fq48IqAUKlD56rZLROwxF,1,392973,False,https://api.spotify.com/v1/tracks/3Lz4W50pHxzTO1390Id5EZ,False,Kung-Fu - Prisoners Of Technology / Tms 1 Remix Two,,16,Track,spotify:track:3Lz4W50pHxzTO1390Id5EZ
4ssMHSsExPmhd7JcbkUHec,7Fq48IqAUKlD56rZLROwxF,1,349600,False,https://api.spotify.com/v1/tracks/4ssMHSsExPmhd7JcbkUHec,False,Perdidos na selva [Ao vivo] - [Live] [Club Mix],,17,Track,spotify:track:4ssMHSsExPmhd7JcbkUHec
7blgQG05slsjGlZu7pspae,7Fq48IqAUKlD56rZLROwxF,1,229293,False,https://api.spotify.com/v1/tracks/7blgQG05slsjGlZu7pspae,False,Sounds Like A Melody - Talla 2XLC Radio Mix,,18,Track,spotify:track:7blgQG05slsjGlZu7pspae
5RzmIu4NZDF4WK79nRgmzm,7Fq48IqAUKlD56rZLROwxF,1,650426,False,https://api.spotify.com/v1/tracks/5RzmIu4NZDF4WK79nRgmzm,False,Flash - Danny Tenaglia's Nitrous Oxide Mix,,19,Track,spotify:track:5RzmIu4NZDF4WK79nRgmzm
6C8BjzSzfs1UZi8rdEurQq,7Fq48IqAUKlD56rZLROwxF,1,280840,False,https://api.spotify.com/v1/tracks/6C8BjzSzfs1UZi8rdEurQq,False,On the Run,,20,Track,spotify:track:6C8BjzSzfs1UZi8rdEurQq
6NyGljaD9Tw6dtW6EMdn6I,7Fq48IqAUKlD56rZLROwxF,1,234266,False,https://api.spotify.com/v1/tracks/6NyGljaD9Tw6dtW6EMdn6I,False,Tiempo de Drumba - Panko Remix,,21,Track,spotify:track:6NyGljaD9Tw6dtW6EMdn6I
2Ch6hIkLOZ7sezaQEuaKEM,7Fq48IqAUKlD56rZLROwxF,1,423773,False,https://api.spotify.com/v1/tracks/2Ch6hIkLOZ7sezaQEuaKEM,False,Groove On - Techno Groove Mix,,22,Track,spotify:track:2Ch6hIkLOZ7sezaQEuaKEM
2Yqt2l4wSNGCk8A67xMyJ1,7Fq48IqAUKlD56rZLROwxF,1,286533,False,https://api.spotify.com/v1/tracks/2Yqt2l4wSNGCk8A67xMyJ1,False,Heim und Herd - Unheil-Remix,,23,Track,spotify:track:2Yqt2l4wSNGCk8A67xMyJ1
5cU4ptry4vI5NTC3BY55Ld,5sjXy1E5zcg2ep00389mSk,1,222333,False,https://api.spotify.com/v1/tracks/5cU4ptry4vI5NTC3BY55Ld,False,Don't Think About It - Original D-Influence Mix (Radio Edit),,1,Track,spotify:track:5cU4ptry4vI5NTC3BY55Ld
4I1joi4MD3KOJ3mywrkdqk,5sjXy1E5zcg2ep00389mSk,1,342666,False,https://api.spotify.com/v1/tracks/4I1joi4MD3KOJ3mywrkdqk,False,Don't Think About It - Nu-Birth Vocal,,2,Track,spotify:track:4I1joi4MD3KOJ3mywrkdqk
4ZLHH9TPhvrcqGwppfYZ6A,5sjXy1E5zcg2ep00389mSk,1,357666,False,https://api.spotify.com/v1/tracks/4ZLHH9TPhvrcqGwppfYZ6A,False,Don't Think About It - Nu-Birth Dub,,3,Track,spotify:track:4ZLHH9TPhvrcqGwppfYZ6A
4vGgYvLK4P5FnNel5Bf2yc,5sjXy1E5zcg2ep00389mSk,1,464000,False,https://api.spotify.com/v1/tracks/4vGgYvLK4P5FnNel5Bf2yc,False,Don't Think About It - Murk Club Mix,,4,Track,spotify:track:4vGgYvLK4P5FnNel5Bf2yc
5LmYzE0S4KOIeafIkgYn6U,5sjXy1E5zcg2ep00389mSk,1,452000,False,https://api.spotify.com/v1/tracks/5LmYzE0S4KOIeafIkgYn6U,False,Don't Think About It - Da Funkstarz Full Boogie Vocal,,5,Track,spotify:track:5LmYzE0S4KOIeafIkgYn6U
2INLZxFQwruiKd3avgH3Wv,5sjXy1E5zcg2ep00389mSk,1,538333,False,https://api.spotify.com/v1/tracks/2INLZxFQwruiKd3avgH3Wv,False,Don't Think About It - Hybrid Mix,,6,Track,spotify:track:2INLZxFQwruiKd3avgH3Wv
0zuWKHUkURKKIMm2qNENxR,5sjXy1E5zcg2ep00389mSk,1,508440,False,https://api.spotify.com/v1/tracks/0zuWKHUkURKKIMm2qNENxR,False,Don't Think About It - Doggy Dub,,7,Track,spotify:track:0zuWKHUkURKKIMm2qNENxR
23F6jvbc1BIE927e0CWB0p,5sjXy1E5zcg2ep00389mSk,1,401705,False,https://api.spotify.com/v1/tracks/23F6jvbc1BIE927e0CWB0p,False,Don't Think About It - 187 Lockdown Dub,,8,Track,spotify:track:23F6jvbc1BIE927e0CWB0p
7gZeSB1Erje8sekOikUNtA,5sjXy1E5zcg2ep00389mSk,1,222160,False,https://api.spotify.com/v1/tracks/7gZeSB1Erje8sekOikUNtA,False,Don't Think About It - Nu-Birth Mix Radio Edit,,9,Track,spotify:track:7gZeSB1Erje8sekOikUNtA
3bUPHoFGICyr2GX8pNCleh,1iCgodeQDmTyDVcS68HMbY,1,338335,False,https://api.spotify.com/v1/tracks/3bUPHoFGICyr2GX8pNCleh,False,High Life (Herbert's Don't Dub Mix),,1,Track,spotify:track:3bUPHoFGICyr2GX8pNCleh
6vg3eGOePKDnzTQoGLptin,1iCgodeQDmTyDVcS68HMbY,1,362465,False,https://api.spotify.com/v1/tracks/6vg3eGOePKDnzTQoGLptin,False,High Life (Natural Born Chillers Dub Mix),,2,Track,spotify:track:6vg3eGOePKDnzTQoGLptin
34rDyuxMtAzg9VbMDsCteM,1iCgodeQDmTyDVcS68HMbY,1,483576,False,https://api.spotify.com/v1/tracks/34rDyuxMtAzg9VbMDsCteM,False,High Life (Next Century Long Dub Mix),,3,Track,spotify:track:34rDyuxMtAzg9VbMDsCteM
3USn88YO1HgguesrmjC1OK,6vxv7hGXgjaUmMt9UyXFpG,1,141512,True,https://api.spotify.com/v1/tracks/3USn88YO1HgguesrmjC1OK,False,Keine Liebe,,8,Track,spotify:track:3USn88YO1HgguesrmjC1OK
5B8LimBxoTh2KLij6sUART,1iCgodeQDmTyDVcS68HMbY,1,367347,False,https://api.spotify.com/v1/tracks/5B8LimBxoTh2KLij6sUART,False,High Life (187 Lockdown Low Life Instrumental Mix),,4,Track,spotify:track:5B8LimBxoTh2KLij6sUART
08q9o5MP0QNTFiiujmF8fJ,74qBS0dWNAY0hGh3hs4unI,1,397133,False,https://api.spotify.com/v1/tracks/08q9o5MP0QNTFiiujmF8fJ,False,Can't Get You Out of My Head - K & M's Mindprint Mix,,1,Track,spotify:track:08q9o5MP0QNTFiiujmF8fJ
2PpXs9pCSfxWwg1oT6hQ1H,74qBS0dWNAY0hGh3hs4unI,1,195626,False,https://api.spotify.com/v1/tracks/2PpXs9pCSfxWwg1oT6hQ1H,False,Michael Jackson - Calvin Harris Radio Edit,,2,Track,spotify:track:2PpXs9pCSfxWwg1oT6hQ1H
4CzJBbnKzjfBvKEylCwKCW,74qBS0dWNAY0hGh3hs4unI,1,350948,False,https://api.spotify.com/v1/tracks/4CzJBbnKzjfBvKEylCwKCW,False,Good Feeling - J.O.B. Remix,,3,Track,spotify:track:4CzJBbnKzjfBvKEylCwKCW
3feJn1bRsWdAQsEXzaAle0,74qBS0dWNAY0hGh3hs4unI,1,228569,False,https://api.spotify.com/v1/tracks/3feJn1bRsWdAQsEXzaAle0,False,Kiss the Sky - Westfunk Remix,,4,Track,spotify:track:3feJn1bRsWdAQsEXzaAle0
02muWx6JzOhj0kHU11PSVX,74qBS0dWNAY0hGh3hs4unI,1,252653,False,https://api.spotify.com/v1/tracks/02muWx6JzOhj0kHU11PSVX,False,I'm Yours - Bass Over Babylon Mix,,5,Track,spotify:track:02muWx6JzOhj0kHU11PSVX
5HWr03aG4NL7JVm3VpPh8X,74qBS0dWNAY0hGh3hs4unI,1,531733,False,https://api.spotify.com/v1/tracks/5HWr03aG4NL7JVm3VpPh8X,False,"Remembering the First Time - Satoshi Tomiie Classic 12"" Mix",,6,Track,spotify:track:5HWr03aG4NL7JVm3VpPh8X
3OGlzriHwo6F4JeEx0m3dC,74qBS0dWNAY0hGh3hs4unI,1,828066,False,https://api.spotify.com/v1/tracks/3OGlzriHwo6F4JeEx0m3dC,False,I'm Alive - BT & Sasha Mix,,7,Track,spotify:track:3OGlzriHwo6F4JeEx0m3dC
2IO5BYObQjoC9MFMUcQPnE,74qBS0dWNAY0hGh3hs4unI,1,195133,False,https://api.spotify.com/v1/tracks/2IO5BYObQjoC9MFMUcQPnE,False,So Big - Backbeet Radio Edit,,8,Track,spotify:track:2IO5BYObQjoC9MFMUcQPnE
3koBdPOmtp4yos1CL83eMp,74qBS0dWNAY0hGh3hs4unI,1,260692,False,https://api.spotify.com/v1/tracks/3koBdPOmtp4yos1CL83eMp,False,You're Gonna Love This - Wuki Remix,,9,Track,spotify:track:3koBdPOmtp4yos1CL83eMp
2Igw1xtD5jG482IJ3kjlF2,74qBS0dWNAY0hGh3hs4unI,1,174106,False,https://api.spotify.com/v1/tracks/2Igw1xtD5jG482IJ3kjlF2,False,Flip Reverse - Radio Edit,,10,Track,spotify:track:2Igw1xtD5jG482IJ3kjlF2
1BkD8Eoech0LUwObij5mYj,74qBS0dWNAY0hGh3hs4unI,1,361013,False,https://api.spotify.com/v1/tracks/1BkD8Eoech0LUwObij5mYj,False,Ain't Leavin Without You - Esquire Club Mix,,11,Track,spotify:track:1BkD8Eoech0LUwObij5mYj
4K3juicfK6Sey7aWTkvFaO,74qBS0dWNAY0hGh3hs4unI,1,475346,False,https://api.spotify.com/v1/tracks/4K3juicfK6Sey7aWTkvFaO,False,Full Moon - Mike Rizzo Global Club Mix,,12,Track,spotify:track:4K3juicfK6Sey7aWTkvFaO
3zBg3hkkmsq8dH6W8h3afV,74qBS0dWNAY0hGh3hs4unI,1,516573,False,https://api.spotify.com/v1/tracks/3zBg3hkkmsq8dH6W8h3afV,False,Love On the Run - Chicane Long Mix,,13,Track,spotify:track:3zBg3hkkmsq8dH6W8h3afV
5PhYfdklMvqX5rrgS4AI0F,74qBS0dWNAY0hGh3hs4unI,1,310200,False,https://api.spotify.com/v1/tracks/5PhYfdklMvqX5rrgS4AI0F,False,Lady Marmalade - Sharp South Park Vocal Remix,,14,Track,spotify:track:5PhYfdklMvqX5rrgS4AI0F
0jgOXhbpr4waFetAEO1Cbd,74qBS0dWNAY0hGh3hs4unI,1,402413,False,https://api.spotify.com/v1/tracks/0jgOXhbpr4waFetAEO1Cbd,False,Long Way 2 Go - Maurice Joshua Club Mix,,15,Track,spotify:track:0jgOXhbpr4waFetAEO1Cbd
4yIYRU05TXBc47ECorGUT8,74qBS0dWNAY0hGh3hs4unI,1,381333,False,https://api.spotify.com/v1/tracks/4yIYRU05TXBc47ECorGUT8,False,Bound 4 Da Reload (Casualty) - Remix,,16,Track,spotify:track:4yIYRU05TXBc47ECorGUT8
36tgsGDRmHRfSSbH4wsYAH,74qBS0dWNAY0hGh3hs4unI,1,228890,False,https://api.spotify.com/v1/tracks/36tgsGDRmHRfSSbH4wsYAH,False,Euphoria - Lucas Nord Remix Radio Edit,,17,Track,spotify:track:36tgsGDRmHRfSSbH4wsYAH
60Qu7qAIxgcspH8QF6LSTG,74qBS0dWNAY0hGh3hs4unI,1,265386,False,https://api.spotify.com/v1/tracks/60Qu7qAIxgcspH8QF6LSTG,False,What's the Altitude - The Believe Mix,,18,Track,spotify:track:60Qu7qAIxgcspH8QF6LSTG
4w3Vpwp1ht773Cs9OXCAzp,74qBS0dWNAY0hGh3hs4unI,1,368293,False,https://api.spotify.com/v1/tracks/4w3Vpwp1ht773Cs9OXCAzp,False,Let Me Know - Oscar the Punk Mix,,19,Track,spotify:track:4w3Vpwp1ht773Cs9OXCAzp
3kxyhpC7WmkoZJbSBTq0Za,74qBS0dWNAY0hGh3hs4unI,1,229447,False,https://api.spotify.com/v1/tracks/3kxyhpC7WmkoZJbSBTq0Za,False,If I Could Fly - Oakenfold & Osborne Mix,,20,Track,spotify:track:3kxyhpC7WmkoZJbSBTq0Za
4NalUnueOvB14dzmh3ixj0,74qBS0dWNAY0hGh3hs4unI,1,375933,False,https://api.spotify.com/v1/tracks/4NalUnueOvB14dzmh3ixj0,False,Dreams - Stylus Inc Club Mix,,21,Track,spotify:track:4NalUnueOvB14dzmh3ixj0
2FtNe7jcgNkdeBlIHGT7O4,74qBS0dWNAY0hGh3hs4unI,1,438120,False,https://api.spotify.com/v1/tracks/2FtNe7jcgNkdeBlIHGT7O4,False,Disco Infiltrator - FK's Infiltrated Dub Mix,,22,Track,spotify:track:2FtNe7jcgNkdeBlIHGT7O4
1g7bXGY5MZn6rRP0dMS2Rn,74qBS0dWNAY0hGh3hs4unI,1,415853,False,https://api.spotify.com/v1/tracks/1g7bXGY5MZn6rRP0dMS2Rn,False,"It's Alright, It's OK - Dave Aude Club Mix",,23,Track,spotify:track:1g7bXGY5MZn6rRP0dMS2Rn
2lzazUuJg9wjY8LaKuXYTl,74qBS0dWNAY0hGh3hs4unI,1,314552,False,https://api.spotify.com/v1/tracks/2lzazUuJg9wjY8LaKuXYTl,False,Remedy - A1 Bassline Get Hype Remix,,24,Track,spotify:track:2lzazUuJg9wjY8LaKuXYTl
21L8orZuKCYkER7nhTOjG1,74qBS0dWNAY0hGh3hs4unI,1,345465,False,https://api.spotify.com/v1/tracks/21L8orZuKCYkER7nhTOjG1,False,Shades of Grey - MJ Cole Remix,,25,Track,spotify:track:21L8orZuKCYkER7nhTOjG1
1I5PSBwV9bYPCbWmFTT7Xb,74qBS0dWNAY0hGh3hs4unI,1,349933,False,https://api.spotify.com/v1/tracks/1I5PSBwV9bYPCbWmFTT7Xb,False,Kung-Fu - Ramsey and Fen Remix,,26,Track,spotify:track:1I5PSBwV9bYPCbWmFTT7Xb
1IQjulXWBd2vPI5AsWIidN,6vxv7hGXgjaUmMt9UyXFpG,1,171382,True,https://api.spotify.com/v1/tracks/1IQjulXWBd2vPI5AsWIidN,False,Täter Intensiv,,1,Track,spotify:track:1IQjulXWBd2vPI5AsWIidN
2WXcbvwgAa3xrm7IfgeMjB,6vxv7hGXgjaUmMt9UyXFpG,1,219581,True,https://api.spotify.com/v1/tracks/2WXcbvwgAa3xrm7IfgeMjB,False,Paradies - Sampler Version,,2,Track,spotify:track:2WXcbvwgAa3xrm7IfgeMjB
32AVIHCkuXtSYGmC3pbdwg,6vxv7hGXgjaUmMt9UyXFpG,1,183929,True,https://api.spotify.com/v1/tracks/32AVIHCkuXtSYGmC3pbdwg,False,GNRFT,,3,Track,spotify:track:32AVIHCkuXtSYGmC3pbdwg
1gZDbvoKxDXyKRHn2ccPet,6vxv7hGXgjaUmMt9UyXFpG,1,141230,True,https://api.spotify.com/v1/tracks/1gZDbvoKxDXyKRHn2ccPet,False,So muss sein!,,4,Track,spotify:track:1gZDbvoKxDXyKRHn2ccPet
7mmPRDxLVerjUcnBndTzAW,6vxv7hGXgjaUmMt9UyXFpG,1,158294,True,https://api.spotify.com/v1/tracks/7mmPRDxLVerjUcnBndTzAW,False,Ganxta im CD Regal,,5,Track,spotify:track:7mmPRDxLVerjUcnBndTzAW
0B3oydD4ATrmoBk1QMzNt6,6vxv7hGXgjaUmMt9UyXFpG,1,193717,True,https://api.spotify.com/v1/tracks/0B3oydD4ATrmoBk1QMzNt6,False,Verpennt,,6,Track,spotify:track:0B3oydD4ATrmoBk1QMzNt6
4jd831r8j3V5yI6tIOFuYP,6vxv7hGXgjaUmMt9UyXFpG,1,196631,True,https://api.spotify.com/v1/tracks/4jd831r8j3V5yI6tIOFuYP,False,High,,7,Track,spotify:track:4jd831r8j3V5yI6tIOFuYP
68OHWej2JvfhEPPE3MNWTB,6vxv7hGXgjaUmMt9UyXFpG,1,208311,True,https://api.spotify.com/v1/tracks/68OHWej2JvfhEPPE3MNWTB,False,Nauti,,9,Track,spotify:track:68OHWej2JvfhEPPE3MNWTB
5QKzneuMrlTBxGz4uLsC1y,16hTVwSjNPqdvtsBv6zjcW,1,136507,True,https://api.spotify.com/v1/tracks/5QKzneuMrlTBxGz4uLsC1y,False,10,,2,Track,spotify:track:5QKzneuMrlTBxGz4uLsC1y
0k0mscf6Wz9O9rIS3S42MX,6vxv7hGXgjaUmMt9UyXFpG,1,131291,True,https://api.spotify.com/v1/tracks/0k0mscf6Wz9O9rIS3S42MX,False,Keiner kann mich ficken!,,10,Track,spotify:track:0k0mscf6Wz9O9rIS3S42MX
79lc69ZXfL4WmJIzVSDmWT,6vxv7hGXgjaUmMt9UyXFpG,1,174021,True,https://api.spotify.com/v1/tracks/79lc69ZXfL4WmJIzVSDmWT,False,Extasy,,11,Track,spotify:track:79lc69ZXfL4WmJIzVSDmWT
09ifz0K1CRZzCkdalwFxwL,6vxv7hGXgjaUmMt9UyXFpG,1,172521,True,https://api.spotify.com/v1/tracks/09ifz0K1CRZzCkdalwFxwL,False,Kopfschuss,,12,Track,spotify:track:09ifz0K1CRZzCkdalwFxwL
750Rxx17cQheqUiSwmhAEA,6vxv7hGXgjaUmMt9UyXFpG,1,153585,True,https://api.spotify.com/v1/tracks/750Rxx17cQheqUiSwmhAEA,False,Grossstadtdschungel,,13,Track,spotify:track:750Rxx17cQheqUiSwmhAEA
5L7eC2vJO1RpBTG8tPEWuU,6vxv7hGXgjaUmMt9UyXFpG,1,208666,True,https://api.spotify.com/v1/tracks/5L7eC2vJO1RpBTG8tPEWuU,False,Hotel,,14,Track,spotify:track:5L7eC2vJO1RpBTG8tPEWuU
1fW5PpJSmPiVXAi0l92PHm,6vxv7hGXgjaUmMt9UyXFpG,1,177851,True,https://api.spotify.com/v1/tracks/1fW5PpJSmPiVXAi0l92PHm,False,Alles nach Plan,,15,Track,spotify:track:1fW5PpJSmPiVXAi0l92PHm
7bT5tDmeOqa3e7EegiXfQr,6aFktP6gu8EAqhMHV0j2yf,1,200973,True,https://api.spotify.com/v1/tracks/7bT5tDmeOqa3e7EegiXfQr,False,Intro,,1,Track,spotify:track:7bT5tDmeOqa3e7EegiXfQr
3aDYo34VzVf2i8aJyJk0ca,6aFktP6gu8EAqhMHV0j2yf,1,233220,True,https://api.spotify.com/v1/tracks/3aDYo34VzVf2i8aJyJk0ca,False,Mit den Jungz,,2,Track,spotify:track:3aDYo34VzVf2i8aJyJk0ca
6mw02h3qbWmuq2bJCRjRAe,6aFktP6gu8EAqhMHV0j2yf,1,159211,True,https://api.spotify.com/v1/tracks/6mw02h3qbWmuq2bJCRjRAe,False,Millionär,,3,Track,spotify:track:6mw02h3qbWmuq2bJCRjRAe
0Vy7fWzknPBpNTwJkGc7Sm,6aFktP6gu8EAqhMHV0j2yf,1,241424,True,https://api.spotify.com/v1/tracks/0Vy7fWzknPBpNTwJkGc7Sm,False,High Life,,4,Track,spotify:track:0Vy7fWzknPBpNTwJkGc7Sm
7hCJgEQQqOlQrWQ9iOZ495,6aFktP6gu8EAqhMHV0j2yf,1,212053,True,https://api.spotify.com/v1/tracks/7hCJgEQQqOlQrWQ9iOZ495,False,100er Batzen,,5,Track,spotify:track:7hCJgEQQqOlQrWQ9iOZ495
4iPjyH29Cw0PFQ7bR81fHf,6aFktP6gu8EAqhMHV0j2yf,1,163065,True,https://api.spotify.com/v1/tracks/4iPjyH29Cw0PFQ7bR81fHf,False,Zeit ist Geld,,6,Track,spotify:track:4iPjyH29Cw0PFQ7bR81fHf
5fzDpw2ecK1KghidsBVM4q,6aFktP6gu8EAqhMHV0j2yf,1,213186,True,https://api.spotify.com/v1/tracks/5fzDpw2ecK1KghidsBVM4q,False,30er Zone,,7,Track,spotify:track:5fzDpw2ecK1KghidsBVM4q
42HI1CnQ4meVfZCTSwZK0n,6aFktP6gu8EAqhMHV0j2yf,1,197609,True,https://api.spotify.com/v1/tracks/42HI1CnQ4meVfZCTSwZK0n,False,Sitzheizung,,8,Track,spotify:track:42HI1CnQ4meVfZCTSwZK0n
2TUcc3b5gFgq7oaRJfrVZd,6aFktP6gu8EAqhMHV0j2yf,1,148106,True,https://api.spotify.com/v1/tracks/2TUcc3b5gFgq7oaRJfrVZd,False,24/7,,9,Track,spotify:track:2TUcc3b5gFgq7oaRJfrVZd
1v4OhNexUiv3Mq6s7tcKbw,6aFktP6gu8EAqhMHV0j2yf,1,166121,True,https://api.spotify.com/v1/tracks/1v4OhNexUiv3Mq6s7tcKbw,False,Meine Message,,10,Track,spotify:track:1v4OhNexUiv3Mq6s7tcKbw
3ruUVcomUKxPlX8srBfMua,6aFktP6gu8EAqhMHV0j2yf,1,155944,True,https://api.spotify.com/v1/tracks/3ruUVcomUKxPlX8srBfMua,False,10 Dinger,,11,Track,spotify:track:3ruUVcomUKxPlX8srBfMua
210azEodQSJ48zZrgxHsu8,6aFktP6gu8EAqhMHV0j2yf,1,221417,True,https://api.spotify.com/v1/tracks/210azEodQSJ48zZrgxHsu8,False,Was ist passiert?!,,12,Track,spotify:track:210azEodQSJ48zZrgxHsu8
11DDWc2hxWltUcKbYLG3CP,6aFktP6gu8EAqhMHV0j2yf,1,166353,True,https://api.spotify.com/v1/tracks/11DDWc2hxWltUcKbYLG3CP,False,International,,13,Track,spotify:track:11DDWc2hxWltUcKbYLG3CP
63SGQVGRElERHTuljbqCsD,6aFktP6gu8EAqhMHV0j2yf,1,217969,True,https://api.spotify.com/v1/tracks/63SGQVGRElERHTuljbqCsD,False,Mit Absicht,,14,Track,spotify:track:63SGQVGRElERHTuljbqCsD
4w5lLpNddC9X05bBxddqFT,6aFktP6gu8EAqhMHV0j2yf,1,190065,True,https://api.spotify.com/v1/tracks/4w5lLpNddC9X05bBxddqFT,False,Ballermann,,15,Track,spotify:track:4w5lLpNddC9X05bBxddqFT
35GSwxl4LYtOATVIXqmAPA,6aFktP6gu8EAqhMHV0j2yf,1,198820,True,https://api.spotify.com/v1/tracks/35GSwxl4LYtOATVIXqmAPA,False,Lächeln,,16,Track,spotify:track:35GSwxl4LYtOATVIXqmAPA
6gEecT7WNITzp36pTaTkk2,2hNu0Ik287F7hrW4Z36geI,1,214048,False,https://api.spotify.com/v1/tracks/6gEecT7WNITzp36pTaTkk2,False,Intro,,1,Track,spotify:track:6gEecT7WNITzp36pTaTkk2
4637g3LKFn0h2EWeuRKuUn,2hNu0Ik287F7hrW4Z36geI,1,177553,False,https://api.spotify.com/v1/tracks/4637g3LKFn0h2EWeuRKuUn,False,Einfach,,2,Track,spotify:track:4637g3LKFn0h2EWeuRKuUn
5v9v138ArRwXvIZfYCykqT,2hNu0Ik287F7hrW4Z36geI,1,222875,False,https://api.spotify.com/v1/tracks/5v9v138ArRwXvIZfYCykqT,False,Lieblingszahl,,3,Track,spotify:track:5v9v138ArRwXvIZfYCykqT
0oBfIiyCUq9lkbpMv74N3y,2hNu0Ik287F7hrW4Z36geI,1,154011,False,https://api.spotify.com/v1/tracks/0oBfIiyCUq9lkbpMv74N3y,False,Gefährlich,,4,Track,spotify:track:0oBfIiyCUq9lkbpMv74N3y
6Yb1nf0htyj7XQtKa0Ormg,2hNu0Ik287F7hrW4Z36geI,1,148473,False,https://api.spotify.com/v1/tracks/6Yb1nf0htyj7XQtKa0Ormg,False,Kein Problem,,5,Track,spotify:track:6Yb1nf0htyj7XQtKa0Ormg
5a5wiybwSV2J5rdxHXbG0a,2hNu0Ik287F7hrW4Z36geI,1,212549,False,https://api.spotify.com/v1/tracks/5a5wiybwSV2J5rdxHXbG0a,False,Bademantel,,6,Track,spotify:track:5a5wiybwSV2J5rdxHXbG0a
2vEpseEUo6WVwdU9qHmybR,2hNu0Ik287F7hrW4Z36geI,1,189007,False,https://api.spotify.com/v1/tracks/2vEpseEUo6WVwdU9qHmybR,False,Geht Los!,,7,Track,spotify:track:2vEpseEUo6WVwdU9qHmybR
00H5o3hYv9khkHgeuiw3oS,2hNu0Ik287F7hrW4Z36geI,1,184648,False,https://api.spotify.com/v1/tracks/00H5o3hYv9khkHgeuiw3oS,False,Freitag,,8,Track,spotify:track:00H5o3hYv9khkHgeuiw3oS
2zYB4nKLrZNOcZLpM3EYYf,2hNu0Ik287F7hrW4Z36geI,1,154349,False,https://api.spotify.com/v1/tracks/2zYB4nKLrZNOcZLpM3EYYf,False,Observiert,,9,Track,spotify:track:2zYB4nKLrZNOcZLpM3EYYf
2EKgrQtbdNCN88CFXhY7B5,2hNu0Ik287F7hrW4Z36geI,1,232915,False,https://api.spotify.com/v1/tracks/2EKgrQtbdNCN88CFXhY7B5,False,Sirp,,10,Track,spotify:track:2EKgrQtbdNCN88CFXhY7B5
4XuUNuWZmuNS3fAXHz4u9v,2hNu0Ik287F7hrW4Z36geI,1,148061,False,https://api.spotify.com/v1/tracks/4XuUNuWZmuNS3fAXHz4u9v,False,Topscout,,11,Track,spotify:track:4XuUNuWZmuNS3fAXHz4u9v
6eboIckOXh7dnLl4wnPHdV,2hNu0Ik287F7hrW4Z36geI,1,231684,False,https://api.spotify.com/v1/tracks/6eboIckOXh7dnLl4wnPHdV,False,Dreh's wie 'ne 8,,12,Track,spotify:track:6eboIckOXh7dnLl4wnPHdV
26MwsQwkCp0kusqDznwpu8,2hNu0Ik287F7hrW4Z36geI,1,186587,False,https://api.spotify.com/v1/tracks/26MwsQwkCp0kusqDznwpu8,False,Unter uns,,13,Track,spotify:track:26MwsQwkCp0kusqDznwpu8
62jXPzFQsrrZLXbf5GZi8k,2hNu0Ik287F7hrW4Z36geI,1,164665,False,https://api.spotify.com/v1/tracks/62jXPzFQsrrZLXbf5GZi8k,False,Compton,,14,Track,spotify:track:62jXPzFQsrrZLXbf5GZi8k
7BDCiAoUuvM94jdt87dIvg,2hNu0Ik287F7hrW4Z36geI,1,148286,False,https://api.spotify.com/v1/tracks/7BDCiAoUuvM94jdt87dIvg,False,Tatsachen,,15,Track,spotify:track:7BDCiAoUuvM94jdt87dIvg
6o7q9x86rhVXmcTtDGl6Yx,2hNu0Ik287F7hrW4Z36geI,1,212794,False,https://api.spotify.com/v1/tracks/6o7q9x86rhVXmcTtDGl6Yx,False,Bis die Lage eskaliert,,16,Track,spotify:track:6o7q9x86rhVXmcTtDGl6Yx
2lpK0IIlK7UBgoOeKrjmzt,2hNu0Ik287F7hrW4Z36geI,1,213571,False,https://api.spotify.com/v1/tracks/2lpK0IIlK7UBgoOeKrjmzt,False,So fremd,,17,Track,spotify:track:2lpK0IIlK7UBgoOeKrjmzt
